tweet,voter 1,voter 2,voter 3,final vote,,,,,,,,,,,,,,,
@HYBEAGUSTD Talaga ba Sharmaine? HAHHAHA Basa basa muna kasi before talk. Sa Tweet ko dun ka lang nah FOCUS sa PALAMUNIN? Luh? Isa ka siguro sa PALAMUNIN kahit nasa tamang edad na. ooppss i-,-1,-1,-1,-1,,,,,,,,,,,,,,,
@saraduterte_bbm Saka anong sinasabi mong wala siyang ambag sa parents niya? HAHAHAHA. ðŸ’€ðŸ’€,-1,-1,-1,-1,,,,,,,,,,,,,,,
"@saraduterte_bbm Sure, mali ang panunumbat, pero â€˜yung sasabihin mong palamunin, sure ako, naging bata ka din at naging palamunin ka din. :)  At, hindi ako ganong anak, excuse me, ang topic is yung bata, bakit mo pinapasa sakin, ganyan ba talags kayong mga bbm supporters hahaha",-1,-1,-1,-1,,,,,,,,,,,,,,,
"@Yoareese Kasi mga bata ngayon sa SocMed, once na BBM-DUTERTE ka ika-cancel kaya pag LENI ka dadami SocMed Friends mo. HAHAHAHAH",-1,-1,-1,-1,,,,,,,,,,,,,,,
"@HYBEAGUSTD may point is, bakit need sumbatan yung parents nya? Choice natin kung sino iboboto natin. Tnga mo din no? Isa ka siguro sa mga ganung anak na susumbatan parents mo dahil ayaw iboto si Leni-Kiko kaya nag react ka. AHHAAHHAHHA",-1,-1,-1,-1,,,,,,,,,,,,,,,
@saraduterte_bbm Ano kaya nakain niya bakit c lenlen ang iboboto?haha buti nalang sa pamilya namin buo ang suporta kay sir bongbong and mayor Inday sara #NoToLeniKiko2022,-1,-1,-1,-1,,,,,,,,,,,,,,,
"ilang months nalang election na. wag nyo iboto yung mga kandidato na sobrang gumastos sa pangungumpanya. Leni is Eveywhere, FB, YOUTUBE, SPOTIFY and etc. They spend millions for Leni. Naiwanan na nga si Kiko sa Ads nila HAAHHAHAHA #NoToLeniKiko2022",-1,-1,-1,-1,,,,,,,,,,,,,,,
"@saraduterte_bbm Tanginang rason â€˜yan, responsabilidad tayo ng magulang natin, â€˜di naman natin choice na ipanganak sa mundong â€˜to. Sure, kung ayaw mo kay Leni at Kiko, pero naging bata ka din, naging palamunin ka din. HAHAHAHAHA.",-1,-1,-1,-1,,,,,,,,,,,,,,,
"A 19 year old Pinklawan nakipag away sa Parents nya dahil his Parents are BBM-SARA.Imagine 19 year old pala pero sinusumbatan na nya yung parents nya, kala mo naman may na ambag na sa parents nya. PALAMUNIN naman. Juskoooo #NoToLeniKiko2022",-1,-1,-1,-1,,,,,,,,,,,,,,,
"Tanga lang boboto sa tambalang Leni-Kiko, overused na yung salitang ""LAYLAYAN"" sa kanila. Sana yung pang Ads nila na 10Million+ ay tinulong sa mga nasa LAYLAYAN pero hindi yung lugaw pack lang  Kakaloka. #NoToLeniKiko2022",-1,-1,-1,-1,,,,,,,,,,,,,,,
"LET'S FOLLOW MAYOR INDAY ON YOUTUBE (LINK BELOW)~  Guys, follow niyo si Mayor Inday Sara Duterte on YouTube.  Link:  https://t.co/u0V5eVPqDF",0,1,1,1,,,,,,,,,,,,,,,
Davao City Mayor Sara Duterte-Carpio has urged qualified Dabawenyos to have their booster shot against Covid-19.  https://t.co/KlxkgswTTr,0,0,0,0,,,,,,,,,,,,,,,
Nanguna rin sa election survey na isinagawa ng OCTA Research sina dating senador Bongbong Marcos at Davao City Mayor Sara Duterte. #BilangPilipino2022   https://t.co/Vz95ofMgwY,1,0,0,0,,,,,,,,,,,,,,,
"Kay Inday, oportunidad ay pantay-pantay  Ano man ang ating kasarian, kayang-kaya nating makipagsabayan sa buhay. Kay Inday, ang oportunidad ay pantay-pantay.  Follow Mayor Inday Sara Duterte's Official YouTube Channel at  https://t.co/btLqC6JWxh  https://t.co/WwXsMoLx90",1,1,1,1,,,,,,,,,,,,,,,
"Among those who preferred Sara Duterte as vice-president, 74 percent said they will likely not change/definitely not change their vote. Only 50 percent of Sotto voters were as committed to their first choice.",0,0,0,0,,,,,,,,,,,,,,,
"LET'S FOLLOW MAYOR INDAY ON YOUTUBE (LINK BELOW)~  Guys, follow niyo si Mayor Inday Sara Duterte on YouTube.  Link:  https://t.co/btLqC6JWxh  https://t.co/xay0Qf8DIl  https://t.co/mqvCxdUBSE",0,1,1,1,,,,,,,,,,,,,,,
"LET'S FOLLOW MAYOR INDAY ON YOUTUBE (LINK BELOW)~  Guys, follow niyo si Mayor Inday Sara Duterte on YouTube.  Link:  https://t.co/btLqC6JWxh  https://t.co/WwXsMoLx90",0,1,1,1,,,,,,,,,,,,,,,
Inday Sara Duterte youtube channel  https://t.co/CnlFYJhYR8,0,0,0,0,,,,,,,,,,,,,,,
Yey!!! Its now Marcos Sara Duterte Alliance!  YesToMarcosDuterte2022 #NoToLeniKiko2022,1,1,1,1,,,,,,,,,,,,,,,
gAGU AMININ NIYO ANG LAKAS NI SARA DUTERTE PLS NAKAKATAKOT GAWAN NATIN NG PARAAN SI KIKOðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,-1,-1,-1,-1,,,,,,,,,,,,,,,
BBM is my president &amp; SARA Duterte is my Vice president #NoToLeniKiko2022,1,1,1,1,,,,,,,,,,,,,,,
"Recall: ""They continue to believe they will overtake Team Marcos â€“ Sara Duterte over the remaining five months of the campaign yet there is no evidence nor data to back their optimistic appraisal of their situation.""   https://t.co/YcJC54S0SJ",0,0,0,0,,,,,,,,,,,,,,,
Inday Sara Duterte new Youtube channel   https://t.co/LCgKZcChJI,0,0,0,0,,,,,,,,,,,,,,,
"SARA DUTERTE - BONG BONG MARCOS,  TEAM CHINA YAN! #MarcosMagnanakaw  #DUTERTECORRUPT",-1,-1,-1,-1,,,,,,,,,,,,,,,
Sara Duterte ang bise presidente ko.  #NoToLeniKiko2022  https://t.co/lSTIcKSe9T,1,1,1,1,,,,,,,,,,,,,,,
 https://t.co/qXIWpuQge9,0,0,0,0,,,,,,,,,,,,,,,
#SuperInday2022 #SaraDuterte  https://t.co/d4koS9n5Ka,0,1,0,0,,,,,,,,,,,,,,,
"Meet Tito Sen's super poging apo, Hugo Sotto! Baka Sotto yan! 

#TitoSotto #HugoSotto",1,1,1,1,,,,,,,,,,,,,,,
"Replying to 
@sotto_tito
Good morning Senator TITO SOTTO kami po ang surigao del norte Volunteers ay buong puso po kaming susuporta sa inyo, salamat po",1,1,1,1,,,,,,,,,,,,,,,
"Davao City Mayor Sara at Senator Tito Sotto, nanguna para sa dalawang pinakamataas na posisyon sa 2022 national elections â€“ SWS Survey https://rmn.ph/davao-city-mayor-sara-at-senator-tito-sotto-nanguna-para-sa-dalawang-pinakamataas-na-posisyon-sa-2022-national-elections-sws-survey/â€¦ via 
@RMNNetworks
rmn.ph
Davao City Mayor Sara at Senator Tito Sotto, nanguna para sa dalawang pinakamataas na posisyon sa...
Nanguna sina Davao City Mayor Sara Duterte-Carpio at Senate President Tito Sotto para survey sa dalawang pinakamataas na posisyon sa 2022 national elections. Batay sa pinakahuling survey ng Pulse...",1,1,1,1,,,,,,,,,,,,,,,
"Replying to 
@CatGraceSensei
Tito Sotto at Neri Colmenares, parehong lingkod ng bayan. Nasa listahan ko sila
1",1,1,1,1,,,,,,,,,,,,,,,
"""Herbert 'Bistek' Bautista po. Nandito po ako upang samahan ang atin pong pagkapresidente at vice president: wala na pong iba kung hindi sina Sen. Ping Lacson at si Senate President Tito Sotto. Bahagi po kami ng Nationalist People's Coalition (NPC),"" ani Bautista kanina.
1
1",1,1,1,1,,,,,,,,,,,,,,,
"Kumpara sa ibang VP candidates, si Kiko Pangilinan ang pinaka-relevant sa kanilang lahat.

Bukod kay Tito Sotto of course.
1",1,1,1,1,,,,,,,,,,,,,,,
"Nobody else for VP but Kiko Pangilinan!
 Bong Gago
 Tito Sotto
 Doc Willie
 Lito Atienza
1",1,1,1,1,,,,,,,,,,,,,,,
"Replying to 
@cnnphilippines
Wag mo kmi diktahan kung cno ang dapat naming iboto, kay sen tito sotto kmi
1",1,1,1,1,,,,,,,,,,,,,,,
"Replying to 
@iampinglacson
Pag si ping lacson at tito sotto na ang naka pwesto siguradong gaganda ang takbo  ng proseso ng bansa
1",1,1,1,1,,,,,,,,,,,,,,,
"Replying to 
@manilabulletin
Karapat dapat ka maging President 2022, Ping Lacson!  At karapat dapat ka Rin maging vice president 2022, Tito Sotto ",1,1,1,1,,,,,,,,,,,,,,,
"Kung ngayon gaganapin ang elekyson, si Tito Sotto ang mananalong bise presidente ayon sa #TangereSurveyResults

#2022Elections #PHVote #VoteWisely2022
1
1",1,1,1,1,,,,,,,,,,,,,,,
"Ano na? Puro kayo kulay, di naman makabuo ng senatorial slate. Malinaw ang ebidensiya ni Idol Raffy Tulfo, sina Sen Ping Lacson at Senate President Tito Sotto ang pag-asa #Halalan2022 #pingismypresident #kaypingako #weneedaleader",1,1,1,1,,,,,,,,,,,,,,,
"Ang discount sa mga estudyante kapag sila ay sumasakay sa mga public transportations ay isa din pala sa mga naging proyekto ni Tito Sen 

#sp2vp #VicenteSotto #titovice #TitoSen #TitoSotto #TitoEscalera",1,1,1,1,,,,,,,,,,,,,,,
"Replying to 
@attygideon
Lakas ni tito Sotto",1,1,1,1,,,,,,,,,,,,,,,
"Bautista: Sinasabi ni Vice President Tito Sotto, â€˜Alam mo maganda ang plano ni President Ping Lacsonâ€™ kasi hanggang sa barangay level, simula po sa probinsiya hanggang sa mga lungsod, hanggang sa mga munisipyoâ€¦ mararamdaman natin ang pambansang pamahalaan | via 
@willardcheng
2
6",1,1,1,1,,,,,,,,,,,,,,,
"Bautista: Sinasabi ni Vice President Tito Sotto, â€˜Alam mo maganda ang plano ni President Ping Lacsonâ€™ kasi hanggang sa barangay level, simula po sa probinsiya hanggang sa mga lungsod, hanggang sa mga munisipyoâ€¦ mararamdaman natin ang pambansang pamahalaan
1",1,1,1,1,,,,,,,,,,,,,,,
"Kung hindi magbabago ang ihip ng panahon, si Senate President Vicente â€˜Titoâ€™ Sotto III na ang napipintong susunod na Vice President ng Pilipinas sa 2022 kapalit ni VP Leni Robredo.
https://newsko.com.ph/2021/10/24/tito-sotto-dating-vm-na-future-vp/â€¦
#NewskoNews
#Halalan2022  
@sotto_tito",1,1,1,1,,,,,,,,,,,,,,,
"Ang Tama Ipaglaban, Ang Mali Labanan. Iyan ang laging sinasabi ni Senator Ping Lacson at Senator Tito Sotto.

Ang mga picture ay pinadala sa akin ng isang PWD resident ng Shelterville Caloocan mula noong June pa.
1
1",1,1,1,1,,,,,,,,,,,,,,,
"BRAVE 
DECISIVE
HAS LOVE FOR PH

Iyan ang mga katangian na nakita ng mga Pilipino kay Pangulong Rodrigo Duterte sa pinakahuling survey na ginawa ng PAHAYAG.

Sina VP Leni Robredo at SP Tito Sotto naman ay nakikita nilang RELIGIOUS. 

 Publicus Asia
5
40
141",1,1,1,1,,,,,,,,,,,,,,,
"Sino naman ang ayaw sa 14th month pay hindi ba? Thank you, Tito Sen! 

#sp2vp #VicenteSotto #titovice #TitoSen #TitoSotto #TitoEscalera",1,1,1,1,,,,,,,,,,,,,,,
"Mica Guilot & Reynaldo Guilot, LACSON-SOTTO Supporters from Kabankalan City, Negros Occidental

#pinglacson2022  #PingLacsonIsMyPresident #KakamPINGTunay #YesToPING #PingLacson #WeNeedALeader #BeNotAfraid #LacsonSotto #TitoSotto
1
32
50",1,1,1,1,,,,,,,,,,,,,,,
"Geli Bancal, LACSON-SOTTO Supporter from Kabankalan City
#pinglacson2022  #PingLacsonIsMyPresident #KakamPINGTunay #YesToPING #PingLacson #WeNeedALeader #BeNotAfraid #LacsonSotto #TitoSotto
26
56",1,1,1,1,,,,,,,,,,,,,,,
"Sino naman ang ayaw sa 14th month pay hindi ba? Thank you, Tito Sen! 

#sp2vp #VicenteSotto #titovice #TitoSen #TitoSotto #TitoEscalera",1,1,1,1,,,,,,,,,,,,,,,
"Panalong-panalo ang mga ito, mga bossing! Ano sa tingin niyo? 

#sp2vp #VicenteSotto #titovice #TitoSen #TitoSotto #TitoEscalera #LACSONSOTTO2022",1,1,1,1,,,,,,,,,,,,,,,
"Belinda Ramos, LACSON-SOTTO Supporter from Kabankalan City

#pinglacson2022  #PingLacsonIsMyPresident #KakamPINGTunay #YesToPING #PingLacson #WeNeedALeader #BeNotAfraid #LacsonSotto #TitoSotto #ItoAngSimula
18
58",1,1,1,1,,,,,,,,,,,,,,,
,1,1,1,1,,,,,,,,,,,,,,,
"Tunay na reporma ang tunguhin ng tambalang President Lacson at Vice President Tito Sotto!
#LacsonSotto #pinglacson2022 #TitoSotto #WeNeedAleader
Quote Tweet
Partido Reporma
@PartidoReporma
 Â· Nov 4, 2021
Mapapanood po ang Lacson-Sotto tandem dito! https://facebook.com/PingLacsonOfficial/videos/626561768512863â€¦
Show this thread",1,1,1,1,,,,,,,,,,,,,,,
"Replying to 
@quency_martinaC
 and 
@jeproks73
Sabihin mo yan sa mga senador na gnawang negosyo ang gobyerno. Haha.. andyan sina gordon drilon sino pa tito sotto. Kiko.. jusko inamag nila sa pwesto yan ang mga ginawang negosyo ang public office 
3",1,1,1,1,,,,,,,,,,,,,,,
"Pinasalamatan ng Commission on Human Rights sina Senator Ping Lacson at Senate President Tito Sotto dahil sa kanilang pagbawi ng suporta sa death penalty.

Read more: https://bit.ly/3wpKWR1

#WeNeedALeader #LacsonSotto2022 #PartidoReporma
19
48",1,1,1,1,,,,,,,,,,,,,,,
Pasensya po kung si Tito Sotto ang ipopromote kong VP :)),1,1,1,1,,,,,,,,,,,,,,,
pogi ni tito sotto shuta ka beeeeh!!!,1,1,1,1,,,,,,,,,,,,,,,
"Sige mga BBM Supporters at KakamPINKs magkagulo kayo. Ako kay 
@iampinglacson
 and 
@sotto_tito
 pa rin.

#LacsonSotto2022
#isiPINGmabuti
#PingLacson
#TitoSotto",1,1,1,1,,,,,,,,,,,,,,,
"Replying to 
@iampinglacson
Tama! Salute, President Ping Lacson! 
#KakamPingTunay
#pinglacson2022 
#LacsonSotto
#TitoSotto
1
1
2",1,1,1,1,,,,,,,,,,,,,,,
"Umani ng papuri sina Sen. Ping Lacson at S.P. Tito Sotto mula sa Commission on Human Rights at Catholic Bishops Conference of the Philippines sa kanilang paninindigan sa isyu.
5
37",1,1,1,1,,,,,,,,,,,,,,,
"Saang bundok ka ba nakatira kung hindi mo pa alam ang mga nagawa ni Tito Sen para sa bayan? Thank you po dito, Tito Sen! We are looking forward for more 

#sp2vp #VicenteSotto #titovice #TitoSen #TitoSotto #TitoEscalera",1,1,1,1,,,,,,,,,,,,,,,
"For me, Isko and Tito Sotto ang pwede for VP. Hindi gaano matunog si Kiko
Quote Tweet
Morx is now Meta #LeniKiko2022
@emceemorx
 Â· Nov 13, 2021
Ngayong kailangan na rin nating mag-unite for the strongest VP, kaya pa ba natin? 
1",1,1,1,1,,,,,,,,,,,,,,,
"Tinututukan talaga ni President Ping Lacson lahat ng sektor. Ang galing!
#KakamPingTunay
#PingLacson2022
#LacsonSotto
#TitoSotto
Quote Tweet
Pacundo
@Natoreson
 Â· Nov 13, 2021
Napakaganda ng dalampasigan at buhangin sa Dipaculao, Aurora. Maagandang umaga mga #KakamPINGtunay at  #Shoutout sa mga taga- Aurora #PINGismyPRESIDENT @UNTVNewsRescue @24OrasGMA @interaksyon @dzbb @dzrhnews @DZMMTeleRadyo @BomboRadyoNews  photo:ccto",1,1,1,1,,,,,,,,,,,,,,,
"#Desisyon2022: Dating Sen. Bongbong Marcos Jr. at Sen. Tito Sotto III, nanguna sa bagong presidential at vice presidential survey ng SWS mula Oct. 20 hanggang 23. | #DZRHNationwide
18
21
33",1,1,1,1,,,,,,,,,,,,,,,
"Santos Family, LACSON-SOTTO Supporters from Manuguit Subdivision, Manila
#pinglacson2022  #PingLacsonIsMyPresident #KakamPINGTunay #YesToPING #PingLacson #WeNeedALeader #BeNotAfraid #LacsonSotto #TitoSotto #ItoAngSimula
9
40",1,1,1,1,,,,,,,,,,,,,,,
"Lapu-Lapu City, nagpakita ng pwersa at suporta sa tambalang Ping Lacson at Vicente Tito Sotto!

#PingLacson2022
Quote Tweet
SunStar Cebu
@sunstarcebu
 Â· Nov 14, 2021
Supporters of Senator Ping Lacson and Senator Tito Sotto gather inside the covered court of Barangay Basak, Lapu-Lapu City.

Present in the venue is Governor Edwin Hubahib who is the secretary-general of Partido Reporma, the political party of Sen. Lacson and Sotto. | IRT
75
39
42",1,1,1,1,,,,,,,,,,,,,,,
"Replying to 
@OPalanca
Okey si Tito Sotto. Walang problems siya sa akin. Kung mananalo siya siguro deserving at nakatakdang para maging VP. Kung gugustuhin niyang maging president hindi natin alam kung deserving pa rin siya. Malayo pa Naman ang 2028 kaya wag nating pangunahan",1,1,1,1,,,,,,,,,,,,,,,
"Ok lang sakin si Tito Sotto pero si Sara ang gusto kong vp. 

Team MaSa2022
#MarcosJrForPresident2022",1,1,1,1,,,,,,,,,,,,,,,
"Madamo nga salamat sa inyo nga tanan mga taga Negros Occidental! 

#sp2vp #VicenteSotto #titovice #TitoSen #TitoSotto #TitoEscalera",1,1,1,1,,,,,,,,,,,,,,,
"Lacson para sa totoong reporma
#PingLacson2022
#LacsonSotto
#TitoSotto
#WeNeedALeader
Quote Tweet
jingmagsaysay
@jingmagsaysay
 Â· Nov 20, 2021
PLATFORM. Prioritize poorer municipalities. #LacsonSotto2022
1",1,1,1,1,,,,,,,,,,,,,,,
"Ping Lacson at Tito Sotto NEGATIVE sa drug test. LEAD BY EXAMPLE. Yan ang dapat!

#pinglacson2022 #PingLacsonIsMyPresident #KakamPINGTunay #YesToPING #PingLacson #WeNeedALeader #BeNotAfraid #LacsonSotto #TitoSotto #ItoAngSimula
4
32",1,1,1,1,,,,,,,,,,,,,,,
"Solid ping lacson and Tito sotto na talaga ako
1",1,1,1,1,,,,,,,,,,,,,,,
"#HatolNgBayan2022 Negatibo sa drug test ng Philippine Drug Enforcememt Agency o PDEA ang magkatandem na sina senator Panfilo Lacson at senate president Tito Sotto.
newspatrol.com.ph
Lacson-Sotto tandem, negatibo sa drug test ng PDEA - News Patrol
Spread the news on:more(Photo Courtesy: Office of the SP) Negatibo sa drug test ng Philippine Drug Enforcememt Agency o PDEA ang magkatandem na sina senator Panfilo Lacson at senate president Tito...
2",1,1,1,1,,,,,,,,,,,,,,,
"â€¢ Nagnegatibo sa drug test sina Sen. Panfilo Lacson at Senate Pres. Tito Sotto matapos silang sumailalim sa voluntary test nitong Lunes, ilang araw matapos igiit ni Pangulong Rodrigo Duterte ang paggamit umano ng cocaine ng isang presidential aspirant.
news.abs-cbn.com
After Duterte's cocaine remark, Lacson and Sotto show negative drug test
Reporma standard bearer Sen. Panfilo Lacson and his runningmate Senate President Vicente ""Tito"" Sotto III tested negative for illegal drugs after they underwent a voluntary test on Monday, days after...
1
2
6",1,1,1,1,,,,,,,,,,,,,,,
"Lumobo ang suporta sa tambalan nina Senador Panfilo â€œPingâ€ Lacson at Senate President Vicente â€œTitoâ€ Sotto III para sa presidential at vice presidential elections sa May 9, 2022.
https://newsko.com.ph/2021/11/23/dumikit-kina-marcos-jr-sara-4-tandem-taob-kina-lacson-sotto/â€¦
#NewskoNews
@iampinglacson
 
@sotto_tito
newsko.com.ph
Dumikit kina Marcos Jr - Sara! 4 tandem taob kina Lacson-Sotto
Lumobo ang suporta sa tambalan nina Senador Panfilo â€œPingâ€ Lacson at Senate President Vicente â€œTitoâ€ Sotto III para sa presidential at vice presidential elections sa May 9, 2022.
1",1,1,1,1,,,,,,,,,,,,,,,
"As per Ka Tunying
Additional info. Mas nauna pa palang magpa-drug test si presidential aspirant Bongbong Marcos kahapon ng umaga kaysa kina Senador Ping Lacson at Senate President Tito Sotto. Ang negative result ng drug test ay personal na dinala sa PDEA ni Atty. Vic Rodriguez.
1
3",1,1,1,1,,,,,,,,,,,,,,,
"Para sa mga nagsasabing wala namang nagawa si Tito Sen! Research research din po pag may time ano? Thank you, Tito Sen! 

#titosen #TitoSotto #titoescalera",1,1,1,1,,,,,,,,,,,,,,,
"Bumuhos ang enerhiya ng mga bulakenyo ng dumating ang tambalang Ping Lacson at Tito Sotto sa Tambubong Elementary School.

#AayusinAngGobyerno
#AayusinAngBuhayMo 
#LacsonSotto2022
#PingLacson2022
1
15
21",1,1,1,1,,,,,,,,,,,,,,,
"Namahagi ang masisipag nating volunteers ng polyetos, facemasks at tarpaulins sa nasabing okasyon, na kung saan ay nangako din naman daw ng hayagang pag-suporta ang mga tao dito para sa kandidatura ni Sen. Ping at S.P. Tito Sotto sa darating na halalan.
3
28",1,1,1,1,,,,,,,,,,,,,,,
"Idol ka talaga Tito Sen! 

#TitoSotto #TitoSen #titoescalera",1,1,1,1,,,,,,,,,,,,,,,
"Excited na sila makita ang susunod na Pangulo at susunod na VP na sina Ping Lacson at Vicente Tito Sotto!

#LACSONSOTTO2022
#PingLacson
2
3",1,1,1,1,,,,,,,,,,,,,,,
"napanood ko yung commercial sa tv ang cute at ang angas 
Tito Sotto for VP 2022 
@sotto_tito
 @AngPoetNyo
 @allanklownz
 @EatIBuIaga",1,1,1,1,,,,,,,,,,,,,,,
"OK na OK ang (O)nline (K)uwentuhan ni â¦
@iampinglacson
â© at #TitoSotto sa Bulacan! You CAN, we CAN, BulaCAN!!!
The following media includes potentially sensitive content. Change settings
View",1,1,1,1,,,,,,,,,,,,,,,
"Replying to 
@macoyestrella
Hinihintay pa po yung final endorsement ng Wanbol University. Pero sure na sila kay Tito Sotto as VP.
1",1,1,1,1,,,,,,,,,,,,,,,
"Replying to 
@News5PH
Pakisuporta po sana ninyo Sen. Chiz ang plataforma at partido ni Sen. Ping Lacson at SP Tito Sotto",1,1,1,1,,,,,,,,,,,,,,,
"Replying to 
@rapztheprinzeza
 @Infinit05105976
 and 3 others
Yan ang tama at matalinong sagot na ini expect ko.  Di tulad ng unang sagot. But then again, si Ogie is not much of an influencer. Kahit si Kris Aquino, iba na ngayon.  And Sharon, I am sure hindi mahatak si Kiko.  Mas mataas pa ang numbers ni Tito Sotto.
1",1,1,1,1,,,,,,,,,,,,,,,
"Laki ng lead!!  Pero huwag pakampante dahil online ito, si Tito Sotto may supporters na dabarkads na walang online presence, kaya dapat huwag kampante sa 75%, the goal is to get 100% votes 
Quote Tweet
Manila Bulletin News
@manilabulletin
 Â· Dec 6, 2021
THE MANILA BULLETIN VICE PRESIDENTIAL SURVEY RESULT (Dec. 3-5, 2021 ) 

Here are the results of the second The Manila Bulletin Vice Presidential Survey on three platformsâ€”Facebook, Twitter, and on our websiteâ€”held from Dec. 3 to 5, 2021.
2
8",1,1,1,1,,,,,,,,,,,,,,,
"Hindi magpapatalo ang youth sector ng Negros Occidental para magpakita ng suporta sa tambalang Ping Lacson at Tito Sotto.
#PingLacson
#AayusinAngGobyerno
#AayusinAngBuhayNgPilipino
#PingLacson2022
1
3
1",1,1,1,1,,,,,,,,,,,,,,,
